"","Country","date","Confirmed","Recovered","Deaths","population","CONFR","RECR","DEATHR","Confirmed_7DMA","Recovered_7DMA","Deaths_7DMA","CONF_ma07_rates","REC_ma07_rates","DEATH_ma07_rates","Country_filter"
"1","Afghanistan",2020-01-22,0,0,0,37769499,0,0,0,NA,NA,NA,NA,NA,NA,"Afghanistan"
"2","Afghanistan",2020-01-23,0,0,0,37769499,0,0,0,NA,NA,NA,NA,NA,NA,"Afghanistan"
"3","Afghanistan",2020-01-24,0,0,0,37769499,0,0,0,NA,NA,NA,NA,NA,NA,"Afghanistan"
"4","Afghanistan",2020-01-25,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"5","Afghanistan",2020-01-26,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"6","Afghanistan",2020-01-27,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"7","Afghanistan",2020-01-28,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"8","Afghanistan",2020-01-29,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"9","Afghanistan",2020-01-30,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"10","Afghanistan",2020-01-31,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"11","Afghanistan",2020-02-01,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"12","Afghanistan",2020-02-02,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"13","Afghanistan",2020-02-03,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"14","Afghanistan",2020-02-04,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"15","Afghanistan",2020-02-05,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"16","Afghanistan",2020-02-06,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"17","Afghanistan",2020-02-07,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"18","Afghanistan",2020-02-08,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"19","Afghanistan",2020-02-09,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"20","Afghanistan",2020-02-10,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"21","Afghanistan",2020-02-11,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"22","Afghanistan",2020-02-12,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"23","Afghanistan",2020-02-13,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"24","Afghanistan",2020-02-14,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"25","Afghanistan",2020-02-15,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"26","Afghanistan",2020-02-16,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"27","Afghanistan",2020-02-17,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"28","Afghanistan",2020-02-18,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"29","Afghanistan",2020-02-19,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"30","Afghanistan",2020-02-20,0,0,0,37769499,0,0,0,0,0,0,0,0,0,"Afghanistan"
"31","Afghanistan",2020-02-21,0,0,0,37769499,0,0,0,0.142857142857143,0,0,1,0,0,"Afghanistan"
"32","Afghanistan",2020-02-22,0,0,0,37769499,0,0,0,0.285714285714286,0,0,1,0,0,"Afghanistan"
"33","Afghanistan",2020-02-23,0,0,0,37769499,0,0,0,0.428571428571429,0,0,1,0,0,"Afghanistan"
"34","Afghanistan",2020-02-24,1,0,0,37769499,1,0,0,0.571428571428571,0,0,1,0,0,"Afghanistan"
"35","Afghanistan",2020-02-25,1,0,0,37769499,1,0,0,0.714285714285714,0,0,1,0,0,"Afghanistan"
"36","Afghanistan",2020-02-26,1,0,0,37769499,1,0,0,0.857142857142857,0,0,1,0,0,"Afghanistan"
"37","Afghanistan",2020-02-27,1,0,0,37769499,1,0,0,1,0,0,1,0,0,"Afghanistan"
"38","Afghanistan",2020-02-28,1,0,0,37769499,1,0,0,1,0,0,1,0,0,"Afghanistan"
"39","Afghanistan",2020-02-29,1,0,0,37769499,1,0,0,1,0,0,1,0,0,"Afghanistan"
"40","Afghanistan",2020-03-01,1,0,0,37769499,1,0,0,1,0,0,1,0,0,"Afghanistan"
"41","Afghanistan",2020-03-02,1,0,0,37769499,1,0,0,1,0,0,1,0,0,"Afghanistan"
"42","Afghanistan",2020-03-03,1,0,0,37769499,1,0,0,1,0,0,1,0,0,"Afghanistan"
"43","Afghanistan",2020-03-04,1,0,0,37769499,1,0,0,1,0,0,1,0,0,"Afghanistan"
"44","Afghanistan",2020-03-05,1,0,0,37769499,1,0,0,1.42857142857143,0,0,1,0,0,"Afghanistan"
"45","Afghanistan",2020-03-06,1,0,0,37769499,1,0,0,1.85714285714286,0,0,1,0,0,"Afghanistan"
"46","Afghanistan",2020-03-07,1,0,0,37769499,1,0,0,2.42857142857143,0,0,1,0,0,"Afghanistan"
"47","Afghanistan",2020-03-08,4,0,0,37769499,1,0,0,3.28571428571429,0,0,1,0,0,"Afghanistan"
"48","Afghanistan",2020-03-09,4,0,0,37769499,1,0,0,4.14285714285714,0,0,1,0,0,"Afghanistan"
"49","Afghanistan",2020-03-10,5,0,0,37769499,1,0,0,5,0,0,1,0,0,"Afghanistan"
"50","Afghanistan",2020-03-11,7,0,0,37769499,1,0,0,6.42857142857143,0,0,1,0,0,"Afghanistan"
"51","Afghanistan",2020-03-12,7,0,0,37769499,1,0,0,8.14285714285714,0,0,1,0,0,"Afghanistan"
"52","Afghanistan",2020-03-13,7,0,0,37769499,1,0,0,10.5714285714286,0.142857142857143,0,1,1,0,"Afghanistan"
"53","Afghanistan",2020-03-14,11,0,0,37769499,1,0,0,13,0.285714285714286,0,1,1,0,"Afghanistan"
"54","Afghanistan",2020-03-15,16,0,0,37769499,1,0,0,15.1428571428571,0.428571428571429,0,1,1,0,"Afghanistan"
"55","Afghanistan",2020-03-16,21,1,0,37769499,1,1,0,17.2857142857143,0.571428571428571,0,1,1,0,"Afghanistan"
"56","Afghanistan",2020-03-17,22,1,0,37769499,1,1,0,19.7142857142857,0.714285714285714,0,1,1,0,"Afghanistan"
"57","Afghanistan",2020-03-18,22,1,0,37769499,1,1,0,21.5714285714286,0.857142857142857,0,1,1,0,"Afghanistan"
"58","Afghanistan",2020-03-19,22,1,0,37769499,1,1,0,25,1,0.142857142857143,1,1,1,"Afghanistan"
"59","Afghanistan",2020-03-20,24,1,0,37769499,1,1,0,27.7142857142857,1,0.285714285714286,1,1,1,"Afghanistan"
"60","Afghanistan",2020-03-21,24,1,0,37769499,1,1,0,NA,NA,NA,NA,NA,NA,"Afghanistan"
"61","Afghanistan",2020-03-22,40,1,1,37769499,1,1,1,NA,NA,NA,NA,NA,NA,"Afghanistan"
"62","Afghanistan",2020-03-23,40,1,1,37769499,1,1,1,NA,NA,NA,NA,NA,NA,"Afghanistan"
"63","Albania",2020-01-22,0,0,0,2854191,0,0,0,NA,NA,NA,NA,NA,NA,"Albania"
"64","Albania",2020-01-23,0,0,0,2854191,0,0,0,NA,NA,NA,NA,NA,NA,"Albania"
"65","Albania",2020-01-24,0,0,0,2854191,0,0,0,NA,NA,NA,NA,NA,NA,"Albania"
"66","Albania",2020-01-25,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"67","Albania",2020-01-26,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"68","Albania",2020-01-27,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"69","Albania",2020-01-28,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"70","Albania",2020-01-29,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"71","Albania",2020-01-30,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"72","Albania",2020-01-31,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"73","Albania",2020-02-01,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"74","Albania",2020-02-02,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"75","Albania",2020-02-03,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"76","Albania",2020-02-04,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"77","Albania",2020-02-05,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"78","Albania",2020-02-06,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"79","Albania",2020-02-07,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"80","Albania",2020-02-08,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"81","Albania",2020-02-09,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"82","Albania",2020-02-10,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"83","Albania",2020-02-11,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"84","Albania",2020-02-12,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"85","Albania",2020-02-13,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"86","Albania",2020-02-14,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"87","Albania",2020-02-15,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"88","Albania",2020-02-16,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"89","Albania",2020-02-17,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"90","Albania",2020-02-18,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"91","Albania",2020-02-19,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"92","Albania",2020-02-20,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"93","Albania",2020-02-21,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"94","Albania",2020-02-22,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"95","Albania",2020-02-23,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"96","Albania",2020-02-24,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"97","Albania",2020-02-25,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"98","Albania",2020-02-26,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"99","Albania",2020-02-27,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"100","Albania",2020-02-28,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"101","Albania",2020-02-29,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"102","Albania",2020-03-01,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"103","Albania",2020-03-02,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"104","Albania",2020-03-03,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"105","Albania",2020-03-04,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"106","Albania",2020-03-05,0,0,0,2854191,0,0,0,0,0,0,0,0,0,"Albania"
"107","Albania",2020-03-06,0,0,0,2854191,0,0,0,0.285714285714286,0,0,1,0,0,"Albania"
"108","Albania",2020-03-07,0,0,0,2854191,0,0,0,1.71428571428571,0,0,1,0,0,"Albania"
"109","Albania",2020-03-08,0,0,0,2854191,0,0,0,3.42857142857143,0,0.142857142857143,1,0,1,"Albania"
"110","Albania",2020-03-09,2,0,0,2854191,1,0,0,6.71428571428571,0,0.285714285714286,1,0,1,"Albania"
"111","Albania",2020-03-10,10,0,0,2854191,1,0,0,11.4285714285714,0,0.428571428571429,1,0,1,"Albania"
"112","Albania",2020-03-11,12,0,1,2854191,1,0,1,16.8571428571429,0,0.571428571428571,1,0,1,"Albania"
"113","Albania",2020-03-12,23,0,1,2854191,1,0,1,22.8571428571429,0,0.714285714285714,1,0,1,"Albania"
"114","Albania",2020-03-13,33,0,1,2854191,1,0,1,29.8571428571429,0,0.857142857142857,1,0,1,"Albania"
"115","Albania",2020-03-14,38,0,1,2854191,1,0,1,36.2857142857143,0,1,1,0,1,"Albania"
"116","Albania",2020-03-15,42,0,1,2854191,1,0,1,43,0,1.14285714285714,1,0,1,"Albania"
"117","Albania",2020-03-16,51,0,1,2854191,1,0,1,48.8571428571429,0,1.28571428571429,1,0,1,"Albania"
"118","Albania",2020-03-17,55,0,1,2854191,1,0,1,54.1428571428571,0,1.42857142857143,1,0,1,"Albania"
"119","Albania",2020-03-18,59,0,2,2854191,1,0,1,59.5714285714286,0.285714285714286,1.57142857142857,1,1,1,"Albania"
"120","Albania",2020-03-19,64,0,2,2854191,1,0,1,66.2857142857143,0.571428571428571,1.71428571428571,1,1,1,"Albania"
"121","Albania",2020-03-20,70,0,2,2854191,1,0,1,71.7142857142857,0.857142857142857,1.85714285714286,1,1,1,"Albania"
"122","Albania",2020-03-21,76,2,2,2854191,1,1,1,NA,NA,NA,NA,NA,NA,"Albania"
"123","Albania",2020-03-22,89,2,2,2854191,1,1,1,NA,NA,NA,NA,NA,NA,"Albania"
"124","Albania",2020-03-23,89,2,2,2854191,1,1,1,NA,NA,NA,NA,NA,NA,"Albania"
"125","Algeria",2020-01-22,0,0,0,42705368,0,0,0,NA,NA,NA,NA,NA,NA,"Algeria"
"126","Algeria",2020-01-23,0,0,0,42705368,0,0,0,NA,NA,NA,NA,NA,NA,"Algeria"
"127","Algeria",2020-01-24,0,0,0,42705368,0,0,0,NA,NA,NA,NA,NA,NA,"Algeria"
"128","Algeria",2020-01-25,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"129","Algeria",2020-01-26,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"130","Algeria",2020-01-27,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"131","Algeria",2020-01-28,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"132","Algeria",2020-01-29,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"133","Algeria",2020-01-30,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"134","Algeria",2020-01-31,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"135","Algeria",2020-02-01,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"136","Algeria",2020-02-02,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"137","Algeria",2020-02-03,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"138","Algeria",2020-02-04,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"139","Algeria",2020-02-05,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"140","Algeria",2020-02-06,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"141","Algeria",2020-02-07,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"142","Algeria",2020-02-08,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"143","Algeria",2020-02-09,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"144","Algeria",2020-02-10,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"145","Algeria",2020-02-11,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"146","Algeria",2020-02-12,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"147","Algeria",2020-02-13,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"148","Algeria",2020-02-14,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"149","Algeria",2020-02-15,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"150","Algeria",2020-02-16,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"151","Algeria",2020-02-17,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"152","Algeria",2020-02-18,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"153","Algeria",2020-02-19,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"154","Algeria",2020-02-20,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"155","Algeria",2020-02-21,0,0,0,42705368,0,0,0,0,0,0,0,0,0,"Algeria"
"156","Algeria",2020-02-22,0,0,0,42705368,0,0,0,0.142857142857143,0,0,1,0,0,"Algeria"
"157","Algeria",2020-02-23,0,0,0,42705368,0,0,0,0.285714285714286,0,0,1,0,0,"Algeria"
"158","Algeria",2020-02-24,0,0,0,42705368,0,0,0,0.428571428571429,0,0,1,0,0,"Algeria"
"159","Algeria",2020-02-25,1,0,0,42705368,1,0,0,0.571428571428571,0,0,1,0,0,"Algeria"
"160","Algeria",2020-02-26,1,0,0,42705368,1,0,0,0.714285714285714,0,0,1,0,0,"Algeria"
"161","Algeria",2020-02-27,1,0,0,42705368,1,0,0,0.857142857142857,0,0,1,0,0,"Algeria"
"162","Algeria",2020-02-28,1,0,0,42705368,1,0,0,1.28571428571429,0,0,1,0,0,"Algeria"
"163","Algeria",2020-02-29,1,0,0,42705368,1,0,0,1.85714285714286,0,0,1,0,0,"Algeria"
"164","Algeria",2020-03-01,1,0,0,42705368,1,0,0,3.42857142857143,0,0,1,0,0,"Algeria"
"165","Algeria",2020-03-02,3,0,0,42705368,1,0,0,5,0,0,1,0,0,"Algeria"
"166","Algeria",2020-03-03,5,0,0,42705368,1,0,0,7.28571428571429,0,0,1,0,0,"Algeria"
"167","Algeria",2020-03-04,12,0,0,42705368,1,0,0,9.57142857142857,0,0,1,0,0,"Algeria"
"168","Algeria",2020-03-05,12,0,0,42705368,1,0,0,12.1428571428571,0,0,1,0,0,"Algeria"
"169","Algeria",2020-03-06,17,0,0,42705368,1,0,0,14.5714285714286,0,0,1,0,0,"Algeria"
"170","Algeria",2020-03-07,17,0,0,42705368,1,0,0,16.7142857142857,0,0,1,0,0,"Algeria"
"171","Algeria",2020-03-08,19,0,0,42705368,1,0,0,17.8571428571429,0,0,1,0,0,"Algeria"
"172","Algeria",2020-03-09,20,0,0,42705368,1,0,0,19.5714285714286,1.14285714285714,0.142857142857143,1,1,1,"Algeria"
"173","Algeria",2020-03-10,20,0,0,42705368,1,0,0,20.8571428571429,2.28571428571429,0.428571428571429,1,1,1,"Algeria"
"174","Algeria",2020-03-11,20,0,0,42705368,1,0,0,23.7142857142857,4,0.857142857142857,1,1,1,"Algeria"
"175","Algeria",2020-03-12,24,8,1,42705368,1,1,1,27.8571428571429,5.71428571428571,1.42857142857143,1,1,1,"Algeria"
"176","Algeria",2020-03-13,26,8,2,42705368,1,1,1,32.7142857142857,7.42857142857143,2,1,1,1,"Algeria"
"177","Algeria",2020-03-14,37,12,3,42705368,1,1,1,38.4285714285714,9.14285714285714,2.57142857142857,1,1,1,"Algeria"
"178","Algeria",2020-03-15,48,12,4,42705368,1,1,1,46.1428571428571,10.8571428571429,3.57142857142857,1,1,1,"Algeria"
"179","Algeria",2020-03-16,54,12,4,42705368,1,1,1,55.1428571428571,14.2857142857143,4.71428571428571,1,1,1,"Algeria"
"180","Algeria",2020-03-17,60,12,4,42705368,1,1,1,64.2857142857143,17.7142857142857,6,1,1,1,"Algeria"
"181","Algeria",2020-03-18,74,12,7,42705368,1,1,1,78.8571428571429,20.5714285714286,7.71428571428571,1,1,1,"Algeria"
"182","Algeria",2020-03-19,87,32,9,42705368,1,1,1,100.714285714286,28.1428571428571,9.57142857142857,1,1,1,"Algeria"
"183","Algeria",2020-03-20,90,32,11,42705368,1,1,1,121.714285714286,35.7142857142857,11.4285714285714,1,1,1,"Algeria"
"184","Algeria",2020-03-21,139,32,15,42705368,1,1,1,NA,NA,NA,NA,NA,NA,"Algeria"
"185","Algeria",2020-03-22,201,65,17,42705368,1,1,1,NA,NA,NA,NA,NA,NA,"Algeria"
"186","Algeria",2020-03-23,201,65,17,42705368,1,1,1,NA,NA,NA,NA,NA,NA,"Algeria"
"187","Andorra",2020-01-22,0,0,0,76343,0,0,0,NA,NA,NA,NA,NA,NA,"Andorra"
"188","Andorra",2020-01-23,0,0,0,76343,0,0,0,NA,NA,NA,NA,NA,NA,"Andorra"
"189","Andorra",2020-01-24,0,0,0,76343,0,0,0,NA,NA,NA,NA,NA,NA,"Andorra"
"190","Andorra",2020-01-25,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"191","Andorra",2020-01-26,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"192","Andorra",2020-01-27,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"193","Andorra",2020-01-28,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"194","Andorra",2020-01-29,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"195","Andorra",2020-01-30,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"196","Andorra",2020-01-31,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"197","Andorra",2020-02-01,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"198","Andorra",2020-02-02,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"199","Andorra",2020-02-03,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"200","Andorra",2020-02-04,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"201","Andorra",2020-02-05,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"202","Andorra",2020-02-06,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"203","Andorra",2020-02-07,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"204","Andorra",2020-02-08,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"205","Andorra",2020-02-09,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"206","Andorra",2020-02-10,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"207","Andorra",2020-02-11,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"208","Andorra",2020-02-12,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"209","Andorra",2020-02-13,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"210","Andorra",2020-02-14,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"211","Andorra",2020-02-15,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"212","Andorra",2020-02-16,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"213","Andorra",2020-02-17,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"214","Andorra",2020-02-18,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"215","Andorra",2020-02-19,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"216","Andorra",2020-02-20,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"217","Andorra",2020-02-21,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"218","Andorra",2020-02-22,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"219","Andorra",2020-02-23,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"220","Andorra",2020-02-24,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"221","Andorra",2020-02-25,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"222","Andorra",2020-02-26,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"223","Andorra",2020-02-27,0,0,0,76343,0,0,0,0,0,0,0,0,0,"Andorra"
"224","Andorra",2020-02-28,0,0,0,76343,0,0,0,0.142857142857143,0,0,1,0,0,"Andorra"
"225","Andorra",2020-02-29,0,0,0,76343,0,0,0,0.285714285714286,0,0,1,0,0,"Andorra"
"226","Andorra",2020-03-01,0,0,0,76343,0,0,0,0.428571428571429,0,0,1,0,0,"Andorra"
"227","Andorra",2020-03-02,1,0,0,76343,1,0,0,0.571428571428571,0,0,1,0,0,"Andorra"
"228","Andorra",2020-03-03,1,0,0,76343,1,0,0,0.714285714285714,0,0,1,0,0,"Andorra"
"229","Andorra",2020-03-04,1,0,0,76343,1,0,0,0.857142857142857,0,0,1,0,0,"Andorra"
"230","Andorra",2020-03-05,1,0,0,76343,1,0,0,1,0,0,1,0,0,"Andorra"
"231","Andorra",2020-03-06,1,0,0,76343,1,0,0,1,0,0,1,0,0,"Andorra"
"232","Andorra",2020-03-07,1,0,0,76343,1,0,0,1,0,0,1,0,0,"Andorra"
"233","Andorra",2020-03-08,1,0,0,76343,1,0,0,1,0,0,1,0,0,"Andorra"
"234","Andorra",2020-03-09,1,0,0,76343,1,0,0,1,0.142857142857143,0,1,1,0,"Andorra"
"235","Andorra",2020-03-10,1,0,0,76343,1,0,0,1,0.142857142857143,0,1,1,0,"Andorra"
"236","Andorra",2020-03-11,1,0,0,76343,1,0,0,1,0.285714285714286,0,1,1,0,"Andorra"
"237","Andorra",2020-03-12,1,1,0,76343,1,1,0,1,0.428571428571429,0,1,1,0,"Andorra"
"238","Andorra",2020-03-13,1,0,0,76343,1,0,0,1.14285714285714,0.571428571428571,0,1,1,0,"Andorra"
"239","Andorra",2020-03-14,1,1,0,76343,1,1,0,6.57142857142857,0.714285714285714,0,1,1,0,"Andorra"
"240","Andorra",2020-03-15,1,1,0,76343,1,1,0,12,0.857142857142857,0,2,1,0,"Andorra"
"241","Andorra",2020-03-16,2,1,0,76343,1,1,0,19.4285714285714,0.857142857142857,0,3,1,0,"Andorra"
"242","Andorra",2020-03-17,39,1,0,76343,6,1,0,30,1,0,4,1,0,"Andorra"
"243","Andorra",2020-03-18,39,1,0,76343,6,1,0,42.4285714285714,1,0,6,1,0,"Andorra"
"244","Andorra",2020-03-19,53,1,0,76343,7,1,0,58.4285714285714,1,0.142857142857143,8,1,1,"Andorra"
"245","Andorra",2020-03-20,75,1,0,76343,10,1,0,74.2857142857143,1,0.285714285714286,10,1,1,"Andorra"
"246","Andorra",2020-03-21,88,1,0,76343,12,1,0,NA,NA,NA,NA,NA,NA,"Andorra"
"247","Andorra",2020-03-22,113,1,1,76343,15,1,1,NA,NA,NA,NA,NA,NA,"Andorra"
"248","Andorra",2020-03-23,113,1,1,76343,15,1,1,NA,NA,NA,NA,NA,NA,"Andorra"
"249","Angola",2020-01-22,0,0,0,32353588,0,0,0,NA,NA,NA,NA,NA,NA,"Angola"
"250","Angola",2020-01-23,0,0,0,32353588,0,0,0,NA,NA,NA,NA,NA,NA,"Angola"
"251","Angola",2020-01-24,0,0,0,32353588,0,0,0,NA,NA,NA,NA,NA,NA,"Angola"
"252","Angola",2020-01-25,0,0,0,32353588,0,0,0,0,0,0,0,0,0,"Angola"
"253","Angola",2020-01-26,0,0,0,32353588,0,0,0,0,0,0,0,0,0,"Angola"
"254","Angola",2020-01-27,0,0,0,32353588,0,0,0,0,0,0,0,0,0,"Angola"
"255","Angola",2020-01-28,0,0,0,32353588,0,0,0,0,0,0,0,0,0,"Angola"
"256","Angola",2020-01-29,0,0,0,32353588,0,0,0,0,0,0,0,0,0,"Angola"
"257","Angola",2020-01-30,0,0,0,32353588,0,0,0,0,0,0,0,0,0,"Angola"
"258","Angola",2020-01-31,0,0,0,32353588,0,0,0,0,0,0,0,0,0,"Angola"
